doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url
23sb0138,SB 0138 of 2023,23pa0069,PA 69 of 2023,2023-2024,SB,Children,guardians,"Children: guardians; guardians of tribal children; allow access to guardian funds. Amends secs. 2, 3 & 4 of 2008 PA 260 (MCL 722.872 et seq.).  TIE BAR WITH: SB 0137'23Last Action: ASSIGNED PA 0069'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0138
23sb0139,SB 0139 of 2023,NA,NA,2023-2024,SB,Transportation,railroads,"Transportation: railroads; train length limitations; impose, and provide penalties for noncompliance. Amends 1993 PA 354 (MCL 462.101 - 462.451) by adding sec. 391a.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0139
23sb0140,SB 0140 of 2023,NA,NA,2023-2024,SB,Labor,benefits,Labor: benefits; family leave policies; require employers to disclose to employees and potential employees. Creates new request.Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND COMMUNITY DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0140
23sb0141,SB 0141 of 2023,23pa0095,PA 95 of 2023,2023-2024,SB,Liquor,licenses,Liquor: licenses; carryout sales and delivery of alcoholic liquor by an on-premises licensee; eliminate sunset. Amends sec. 537a of 1998 PA 58 (MCL 436.1537a).Last Action: ASSIGNED PA 0095'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0141
23sb0142,SB 0142 of 2023,NA,NA,2023-2024,SB,Labor,fair employment practices,Labor: fair employment practices; written job descriptions; require for employers with more than 5 employees. Amends title of 1978 PA 397 (MCL 423.501 - 423.512) & adds sec. 9a.Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND COMMUNITY DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0142
23sb0143,SB 0143 of 2023,NA,NA,2023-2024,SB,Labor,fair employment practices,Labor: fair employment practices; noncompete agreements; prohibit employers from obtaining unless certain conditions are met. Amends sec. 4a of 1984 PA 274 (MCL 445.774a).Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND COMMUNITY DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0143
23sb0144,SB 0144 of 2023,NA,NA,2023-2024,SB,Individual income tax,credit,Individual income tax: credit; earned income tax credit; increase. Amends 1967 PA 281 (MCL 206.1 - 206.846) by adding sec. 272a.Last Action: referred to Committee on Tax Policy,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0144
23sb0145,SB 0145 of 2023,NA,NA,2023-2024,SB,Law enforcement,communications,Law enforcement: communications; Michigan public safety citizen communications system modernization act; create. Creates new act.  TIE BAR WITH: SB 0146'23Last Action: REFERRED TO COMMITTEE ON VETERANS AND EMERGENCY SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0145
23sb0146,SB 0146 of 2023,NA,NA,2023-2024,SB,Crime victims,notices,Crime victims: notices; notification to crime victims using the Michigan public safety citizen communications system; provide for. Amends 1985 PA 87 (MCL 780.751 - 780.834) by adding sec. 3a.  TIE BAR WITH: SB 0145'23Last Action: REFERRED TO COMMITTEE ON VETERANS AND EMERGENCY SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0146
23sb0147,SB 0147 of 2023,23pa0031,PA 31 of 2023,2023-2024,SB,Civil rights,other,Civil rights: other; certain references to nontherapeutic abortions in the Elliott-Larsen civil rights act; remove. Amends secs. 201 & 202 of 1976 PA 453 (MCL 37.2201 & 37.2202).Last Action: ASSIGNED PA 0031'23,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0147
23sb0148,SB 0148 of 2023,23pa0314,PA 314 of 2023,2023-2024,SB,Animals,research facilities,Animals: research facilities; reporting requirements and penalties for noncompliance; provide for. Amends sec. 12 of 1969 PA 224 (MCL 287.392) & adds secs. 11a & 12a.  TIE BAR WITH: SB 0149'23Last Action: ASSIGNED PA 0314'23,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0148
23sb0149,SB 0149 of 2023,23pa0315,PA 315 of 2023,2023-2024,SB,Animals,research facilities,Animals: research facilities; certain research facilities to offer certain laboratory animals for adoption before euthanization; require. Amends title & secs. 1 & 7 of 1969 PA 224 (MCL 287.381 & 287.387) & adds sec. 8a.  TIE BAR WITH: SB 0148'23Last Action: ASSIGNED PA 0315'23,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0149
23sb0150,SB 0150 of 2023,24pa0129,PA 129 of 2024,2023-2024,SB,Property tax,tax tribunal,Property tax: tax tribunal; methods for tax tribunal to hold small claims hearings; expand to include telephonically or by videoconferencing. Amends sec. 62 of 1973 PA 186 (MCL 205.762).Last Action: ASSIGNED PA 0129'24 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0150
23sb0151,SB 0151 of 2023,NA,NA,2023-2024,SB,Elections,registration,Elections: registration; voter registration application; modify to include a statement that the elector understands voting more than once at the same election is a felony. Amends sec. 495 of 1954 PA 116 (MCL 168.495).Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND ETHICS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0151
23sb0152,SB 0152 of 2023,NA,NA,2023-2024,SB,Public utilities,consumer services,Public utilities: consumer services; community solar facilities; require MPSC to promulgate rules concerning. Amends 2008 PA 295 (MCL 460.1001 - 460.1211) by adding secs. 235 & 237.  TIE BAR WITH: SB 0153'23Last Action: REFERRED TO COMMITTEE ON ENERGY AND ENVIRONMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0152
23sb0153,SB 0153 of 2023,NA,NA,2023-2024,SB,Energy,alternative sources,Energy: alternative sources; community solar facilities; provide for establishment of. Amends sec. 5 of 2008 PA 295 (MCL 460.1005) & adds pt. 8.  TIE BAR WITH: SB 0152'23Last Action: REFERRED TO COMMITTEE ON ENERGY AND ENVIRONMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0153
23sb0154,SB 0154 of 2023,NA,NA,2023-2024,SB,Civil rights,public records,"Civil rights: public records; definition of public record subject to the freedom of information act; modify. Amends sec. 2 of 1976 PA 442 (MCL 15.232).Last Action: REFERRED TO COMMITTEE ON CIVIL RIGHTS, JUDICIARY, AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0154
23sb0155,SB 0155 of 2023,NA,NA,2023-2024,SB,Elections,voting equipment,Elections: voting equipment; use of electronic voting systems that contain certain parts or equipment; prohibit. Amends secs. 795 & 795a of 1954 PA 116 (MCL 168.795 & 168.795a).Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND ETHICS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0155
23sb0156,SB 0156 of 2023,NA,NA,2023-2024,SB,Retirement,state employees,Retirement: state employees; election process to transfer a corrections officer to the Michigan state police retirement system; provide for. Amends sec. 55 of 1943 PA 240 (MCL 38.55) & adds secs. 50b & 65a.  TIE BAR WITH: SB 0157'23Last Action: REFERRED TO COMMITTEE ON LABOR,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0156
23sb0157,SB 0157 of 2023,NA,NA,2023-2024,SB,Retirement,state police,"Retirement: state police; membership in the retirement system of a corrections officer first hired after certain date; provide for, and allow for purchasing service credit for certain corrections officers' service under the state employees' retirement system. Amends secs. 3, 4, 14 & 70 of 1986 PA 182 (MCL 38.1603 et seq.) & adds secs. 14b & 24c.  TIE BAR WITH: SB 0156'23Last Action: REFERRED TO COMMITTEE ON LABOR",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0157
23sb0158,SB 0158 of 2023,NA,NA,2023-2024,SB,Sales tax,exemptions,Sales tax: exemptions; delivery and installation; exempt from sales tax. Amends secs. 1 & 25 of 1933 PA 167 (MCL 205.51 & 205.75).Last Action: referred to Committee on Judiciary,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0158
23sb0159,SB 0159 of 2023,NA,NA,2023-2024,SB,Use tax,exemptions,Use tax: exemptions; delivery and installation; exempt from use tax. Amends secs. 2 & 21 of 1937 PA 94 (MCL 205.92 & 205.111).Last Action: referred to Committee on Judiciary,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0159
23sb0160,SB 0160 of 2023,23pa0029,PA 29 of 2023,2023-2024,SB,Taxation,other,Taxation: other; reporting estimate of amount of use tax forgone; modify to reflect change in use tax act. Amends sec. 6 of 1979 PA 72 (MCL 21.276).Last Action: ASSIGNED PA 0029'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0160
23sb0161,SB 0161 of 2023,23pa0110,PA 110 of 2023,2023-2024,SB,Education,teachers and administrators,"Education: teachers and administrators; certain requirements concerning teacher certification; modify. Amends secs. 1526, 1531, 1531d, 1531j & 1531k of 1976 PA 451 (MCL 380.1526 et seq.).Last Action: ASSIGNED PA 0110'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0161
23sb0162,SB 0162 of 2023,23pa0111,PA 111 of 2023,2023-2024,SB,Education,counseling,Education: counseling; reciprocity for out-of-state school counselors; expand. Amends sec. 1233 of 1976 PA 451 (MCL 380.1233).Last Action: ASSIGNED PA 0111'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0162
23sb0163,SB 0163 of 2023,NA,NA,2023-2024,SB,Property tax,exemptions,"Property tax: exemptions; exemption for the surviving spouse of a disabled veteran; modify. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).Last Action: REFERRED TO COMMITTEE ON FINANCE, INSURANCE, AND CONSUMER PROTECTION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0163
23sb0164,SB 0164 of 2023,23pa0079,PA 79 of 2023,2023-2024,SB,Economic development,other,"Economic development: other; principal shopping district and business improvement zones; modify. Amends secs. 10, 10b, 10c, 10e & 10f of 1961 PA 120 (MCL 125.990 et seq.).Last Action: ASSIGNED PA 0079'23",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0164
23sb0165,SB 0165 of 2023,NA,NA,2023-2024,SB,Retirement,state police,"Retirement: state police; membership in the retirement system of certain law enforcement officers first hired after certain date; provide for, and allow for purchasing service credit for certain law enforcement officers' service under the state employees' retirement system. Amends secs. 3 & 4 of 1986 PA 182 (MCL 38.1603 & 38.1604).  TIE BAR WITH: SB 0166'23, SB 0167'23Last Action: referred to second reading",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0165
23sb0166,SB 0166 of 2023,NA,NA,2023-2024,SB,Retirement,state employees,"Retirement: state employees; election process to transfer certain law enforcement officers to the Michigan state police retirement system; provide for. Amends sec. 55 of 1943 PA 240 (MCL 38.55) & adds secs. 50b, 50c, 50d, 64a, 64b & 64c.  TIE BAR WITH: SB 0165'23, SB 0167'23Last Action: referred to second reading",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0166
23sb0167,SB 0167 of 2023,NA,NA,2023-2024,SB,Retirement,state employees,"Retirement: state employees; membership in the retirement system of certain law enforcement officers first hired after certain date; provide for, and allow for purchasing service credit for certain law enforcement officers' service under the state employees' retirement system. Amends 1986 PA 182 (MCL 38.1601 - 38.1674) by adding secs. 24c, 24d & 24e.  TIE BAR WITH: SB 0165'23, SB 0166'23Last Action: referred to second reading",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0167
23sb0168,SB 0168 of 2023,NA,NA,2023-2024,SB,State,other,State: other; participation in daylight savings time; eliminate. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0168
23sb0169,SB 0169 of 2023,23pa0236,PA 236 of 2023,2023-2024,SB,Labor,organizations,Labor: organizations; public employee contact information; require public employers to provide to bargaining representatives. Amends 1947 PA 336 (MCL 423.201 - 423.217) by adding sec. 11a.Last Action: ASSIGNED PA 0236'23,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0169
23sb0170,SB 0170 of 2023,NA,NA,2023-2024,SB,Labor,other,Labor: other; fair and open competition in governmental construction act; repeal. Repeals 2011 PA 98 (MCL 408.871 - 408.883). Last Action: referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0170
23sb0171,SB 0171 of 2023,NA,NA,2023-2024,SB,Labor,other,Labor: other; local government labor regulatory limitation act; repeal. Repeals 2015 PA 105 (MCL 123.1381 - 123.1396).Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0171
23sb0172,SB 0172 of 2023,NA,NA,2023-2024,SB,Campaign finance,other,"Campaign finance: other; automatic payroll deductions for PAC contributions; allow. Amends secs. 52, 54, 55 & 57 of 1976 PA 388 (MCL 169.252 et seq.).Last Action: REFERRED TO COMMITTEE ON LABOR",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0172
23sb0173,SB 0173 of 2023,23pa0103,PA 103 of 2023,2023-2024,SB,Appropriations,school aid omnibus,"Appropriations: school aid omnibus; appropriations in the school aid act for fiscal year 2023-2024; provide for. Amends, adds & repeals (See bill).Last Action: ASSIGNED PA 103'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0173
23sb0174,SB 0174 of 2023,23pa0320,PA 320 of 2023,2023-2024,SB,Appropriations,supplemental,"Appropriations: supplemental; supplemental appropriations in the school aid act for fiscal year 2023-2024; provide for. Amends secs. 6, 11, 12a, 12c, 20, 22l, 31a, 31ff, 41, 51a, 51c, 61l, 61s, 61u, 94a, 95b, 97e, 97g, 97k, 99d, 99m, 99n, 99ii, 99jj, 107a, 147a, 201, 236, 236m  & 248 of 1979 PA 94 (MCL 388.1606 et seq.) & repeals sec. 12b of 1979 PA 94 (MCL 388.1612b).Last Action: ASSIGNED PA 0320'23",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0174
23sb0175,SB 0175 of 2023,24pa0097,PA 0097 of 2024,2023-2024,SB,Property tax,payment and collection,Property tax: payment and collection; penalties for failure to file a property tax transfer affidavit; modify. Amends sec. 27b of 1893 PA 206 (MCL 211.27b).Last Action: ASSIGNED PA 0097'24,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0175
23sb0176,SB 0176 of 2023,23pa0150,PA 150 of 2023,2023-2024,SB,Property tax,exemptions,Property tax: exemptions; filing requirements for disabled veteran exemption and provisions concerning eligibility of surviving spouses; modify. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).  TIE BAR WITH: SB 0330'23Last Action: ASSIGNED PA 0150'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0176
23sb0177,SB 0177 of 2023,NA,NA,2023-2024,SB,Elections,absent voters,"Elections: absent voters; electronic return of absent voter ballots by uniformed services voters and overseas voters; allow, and codify tabulating certain absent voter ballots received up to 6 days after the election. Amends secs. 759a & 764a of 1954 PA 116 (MCL 168.759a & 168.764a) & repeals sec. 18a of 1954 PA 116 (MCL 168.18a).Last Action: REFERRED TO COMMITTEE ON ELECTIONS AND ETHICS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0177
23sb0178,SB 0178 of 2023,NA,NA,2023-2024,SB,Appropriations,transportation department,Appropriations: transportation department; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0178
23sb0179,SB 0179 of 2023,23pa0165,PA 165 of 2023,2023-2024,SB,Marihuana,taxation,Marihuana: taxation; marihuana tax revenue; allocate to Indian tribes under certain circumstances. Amends sec. 14 of 2018 IL 1 (MCL 333.27964).  TIE BAR WITH: SB 0180'23Last Action: ASSIGNED PA 0165'23 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0179
23sb0180,SB 0180 of 2023,23pa0166,PA 166 of 2023,2023-2024,SB,Marihuana,other,"Marihuana: other; tribal marihuana businesses; allow cannabis regulatory agency to contract with Indian tribes regarding the operation of. Amends secs. 3, 7, 8, 10 & 13 of 2018 IL 1 (MCL 333.27953 et seq.).  TIE BAR WITH: SB 0179'23Last Action: ASSIGNED PA 0166'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0180
23sb0181,SB 0181 of 2023,NA,NA,2023-2024,SB,Appropriations,other,Appropriations: other; omnibus budget appropriations; provide for fiscal year 2023-2024. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0181
23sb0182,SB 0182 of 2023,NA,NA,2023-2024,SB,Sales tax,distribution,"Sales tax: distribution; distribution of sales tax revenue for the revenue sharing trust fund; provide for. Amends sec. 25 of 1933 PA 167 (MCL 205.75).  TIE BAR WITH: SB 0183'23Last Action: REFERRED TO COMMITTEE ON FINANCE, INSURANCE, AND CONSUMER PROTECTION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0182
23sb0183,SB 0183 of 2023,NA,NA,2023-2024,SB,State management,funds,"State management: funds; revenue sharing trust fund; create. Amends sec. 2 of 2000 PA 489 (MCL 12.252) & adds secs. 11a & 11b.  TIE BAR WITH: SB 0182'23Last Action: REFERRED TO COMMITTEE ON FINANCE, INSURANCE, AND CONSUMER PROTECTION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0183
23sb0184,SB 0184 of 2023,NA,NA,2023-2024,SB,Appropriations,supplemental,Appropriations: supplemental; funding for a university and community college safety grant; provide for. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0184
23sb0185,SB 0185 of 2023,23pa0237,PA 237 of 2023,2023-2024,SB,Labor,collective bargaining,Labor: collective bargaining; definition of public employee in 1947 PA 336; remove exclusion of certain graduate assistants from. Amends sec. 1 of 1947 PA 336 (MCL 423.201).Last Action: ASSIGNED PA 0237'23,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0185
23sb0186,SB 0186 of 2023,NA,NA,2023-2024,SB,Appropriations,department of education,Appropriations: department of education; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0186
23sb0187,SB 0187 of 2023,NA,NA,2023-2024,SB,Appropriations,department of agriculture and rural development,Appropriations: department of agriculture and rural development; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: referred to Committee on Appropriations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0187
23sb0188,SB 0188 of 2023,NA,NA,2023-2024,SB,Appropriations,department of natural resources,Appropriations: department of natural resources; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: notice given to discharge committee,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0188
23sb0189,SB 0189 of 2023,NA,NA,2023-2024,SB,Appropriations,general government,Appropriations: general government; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: notice given to discharge committee,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0189
23sb0190,SB 0190 of 2023,NA,NA,2023-2024,SB,Appropriations,department of health and human services,Appropriations: department of health and human services; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: referred to Committee on Appropriations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0190
23sb0191,SB 0191 of 2023,NA,NA,2023-2024,SB,Appropriations,department of corrections,Appropriations: department of corrections; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: notice given to discharge committee,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0191
23sb0192,SB 0192 of 2023,NA,NA,2023-2024,SB,Appropriations,judiciary,Appropriations: judiciary; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: notice given to discharge committee,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0192
23sb0193,SB 0193 of 2023,NA,NA,2023-2024,SB,Appropriations,capital outlay,Appropriations: capital outlay; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0193
23sb0194,SB 0194 of 2023,NA,NA,2023-2024,SB,Appropriations,department of labor and economic opportunity,Appropriations: department of labor and economic opportunity; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0194
23sb0195,SB 0195 of 2023,NA,NA,2023-2024,SB,Appropriations,department of licensing and regulatory affairs,Appropriations: department of licensing and regulatory affairs; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0195
23sb0196,SB 0196 of 2023,NA,NA,2023-2024,SB,Appropriations,department of insurance and financial services,Appropriations: department of insurance and financial services; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: notice given to discharge committee,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0196
23sb0197,SB 0197 of 2023,NA,NA,2023-2024,SB,Appropriations,department of military and veterans affairs,Appropriations: department of military and veterans affairs; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0197
23sb0198,SB 0198 of 2023,NA,NA,2023-2024,SB,Appropriations,department of state police,Appropriations: department of state police; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: referred to Committee on Appropriations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0198
23sb0199,SB 0199 of 2023,NA,NA,2023-2024,SB,NA,NA,"Appropriations: department of environment, Great Lakes, and energy; appropriations for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: REFERRED TO CONFERENCE COMMITTEE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0199
23sb0200,SB 0200 of 2023,NA,NA,2023-2024,SB,Appropriations,higher education,Appropriations: higher education; appropriations for fiscal year 2023-2024; provide for. Amends secs. 236 & 241 of 1979 PA 94 (MCL 388.1836 & 388.1841).Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0200
23sb0201,SB 0201 of 2023,NA,NA,2023-2024,SB,Appropriations,community colleges,Appropriations: community colleges; appropriations for fiscal year 2023-2024; provide for. Amends secs. 201 & 206 of 1979 PA 94 (MCL 388.1801 & 388.1806).Last Action: REFERRED TO CONFERENCE COMMITTEE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0201
23sb0202,SB 0202 of 2023,NA,NA,2023-2024,SB,Appropriations,supplemental,Appropriations: supplemental; appropriations for multiple departments and branches for fiscal year 2023-2024; provide for. Creates appropriation act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0202
23sb0203,SB 0203 of 2023,NA,NA,2023-2024,SB,Appropriations,school aid,"Appropriations: school aid; fiscal year 2023-2024 omnibus appropriations for K-12 school aid, higher education, and community colleges; provide for. Amends secs. 11, 17b, 201, 206, 236 & 241 of 1979 PA 94 (MCL 388.1611 et seq.).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0203
23sb0204,SB 0204 of 2023,NA,NA,2023-2024,SB,Crimes,internet,"Crimes: internet; penalties for coercing a vulnerable adult into providing sexually explicit visual material; provide for. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 145h.Last Action: REFERRED TO COMMITTEE ON CIVIL RIGHTS, JUDICIARY, AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0204
23sb0205,SB 0205 of 2023,24pa0178,PA 178 of 2024,2023-2024,SB,Civil rights,housing discrimination,Civil rights: housing discrimination; housing discrimination based on source of income; prohibit. Amends 1972 PA 348 (MCL 554.601 - 554.616) by adding sec. 1c.  TIE BAR WITH: SB 0206'23Last Action: ASSIGNED PA 0178'24,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0205
23sb0206,SB 0206 of 2023,24pa0179,PA 179 of 2024,2023-2024,SB,Civil rights,housing discrimination,Civil rights: housing discrimination; housing discrimination based on source of income; prohibit. Amends title & sec. 1 of 1972 PA 348 (MCL 554.601).  TIE BAR WITH: SB 0205'23Last Action: ASSIGNED PA 0179'24,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0206
23sb0207,SB 0207 of 2023,24pa0180,PA 180 of 2024,2023-2024,SB,Civil rights,housing discrimination,Civil rights: housing discrimination; housing discrimination based on source of income; prohibit. Amends sec. 502 of 1976 PA 453 (MCL 37.2502).Last Action: ASSIGNED PA 0180'24,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0207
23sb0208,SB 0208 of 2023,NA,NA,2023-2024,SB,Weapons,firearms,"Weapons: firearms; preemption of local firearm regulations on property owned or leased by local units of government; eliminate. Amends sec. 3 of 1990 PA 319 (MCL 123.1103).Last Action: REFERRED TO COMMITTEE ON CIVIL RIGHTS, JUDICIARY, AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0208
23sb0209,SB 0209 of 2023,23pa0071,PA 71 of 2023,2023-2024,SB,Family law,marriage and divorce,"Family law: marriage and divorce; marriage entered into by a person under 18 years of age; void. Amends title & sec. 1 of 1921 PA 352 (MCL 551.51).  TIE BAR WITH: HB 4294'23, HB 4295'23, HB 4296'23, SB 0212'23Last Action: ASSIGNED PA 0071'23 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0209
23sb0210,SB 0210 of 2023,NA,NA,2023-2024,SB,Family law,marriage and divorce,"Family law: marriage and divorce; minimum age of consent for marriage; establish at 18. Amends sec. 3 of 1887 PA 128 (MCL 551.103).  TIE BAR WITH: SB 0211'23, SB 0212'23, HB 4293'23, HB 4296'23Last Action: referred to Committee on Criminal Justice",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0210
23sb0211,SB 0211 of 2023,NA,NA,2023-2024,SB,Family law,marriage and divorce,"Family law: marriage and divorce; minimum without publicity for persons under 18 years of age; prohibit. Amends sec. 1 of 1897 PA 180 (MCL 551.201).  TIE BAR WITH: HB 4293'23, HB 4296'23, SB 0210'23, SB 0212'23Last Action: referred to Committee on Criminal Justice",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2023-SB-0211
