doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
13sb0373,SB 0373 of 2013,13pa0267,PA 0267 of 2013,2013-2014,SB,Health,pharmaceuticals,Health; pharmaceuticals; board of pharmacy to approve pilot project for innovative applications; allow. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 17723.Last Action: ASSIGNED PA 0267'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0373,FALSE
13sb0374,SB 0374 of 2013,13pa0183,PA 183 of 2013,2013-2014,SB,Law enforcement,other,Law enforcement; other; student safety act; create. Creates & repeals new act.Last Action: ASSIGNED PA 183'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0374,FALSE
13sb0375,SB 0375 of 2013,NA,NA,2013-2014,SB,Fireworks,use,"Fireworks; use; local control of consumer fireworks use; expand, and amend certain licensing requirements. Amends secs. 4, 5, 7, 12 & 18a of 2011 PA 256 (MCL 28.454 et seq.).  TIE BAR WITH: HB 4744'13, SB 0376'13Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0375,FALSE
13sb0376,SB 0376 of 2013,NA,NA,2013-2014,SB,Fireworks,licensing,"Fireworks; licensing; revenue from fees; redistribute, and provide for department to delegate inspections under certain circumstances. Amends secs. 10 & 11 of 2011 PA 256 (MCL 28.460 & 28.461).Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0376,FALSE
13sb0377,SB 0377 of 2013,NA,NA,2013-2014,SB,Criminal procedure,other,Criminal procedure; other; animal abuse offenders registry; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0377,FALSE
13sb0378,SB 0378 of 2013,NA,NA,2013-2014,SB,Animals,animal shelters,"Animals; animal shelters; use of animal abuse registry by animal control shelters and animal protection shelters when allowing an animal adoption; require, and prohibit animal control shelters and animal protection shelters from allowing a person listed on an animal abuse registry to adopt an animal. Amends 1969 PA 287 (MCL 287.331 - 287.340) by adding sec. 8b.  TIE BAR WITH: HB 4535'13, SB 0377'13Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-3",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0378,FALSE
13sb0379,SB 0379 of 2013,NA,NA,2013-2014,SB,Construction,code,Construction; code; definition of building; exempt agricultural roadside sale stands. Amends secs. 2a & 10 of 1972 PA 230 (MCL 125.1502a & 125.1510).Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0379,FALSE
13sb0380,SB 0380 of 2013,13pa0103,PA 0103 of 2013,2013-2014,SB,Civil procedure,foreclosure,"Civil procedure; foreclosure; mortgage modification program; revise. Amends sec. 3204 of 1961 PA 236 (MCL 600.3204).  TIE BAR WITH: HB 4765'13, HB 4766'13, SB 0383'13Last Action: ASSIGNED PA 0103'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0380,FALSE
13sb0381,SB 0381 of 2013,NA,NA,2013-2014,SB,Civil procedure,foreclosure,"Civil procedure; foreclosure; mortgage modification program; phase out and repeal. Amends sec. 3205e of 1961 PA 236 (MCL 600.3205e) & repeals secs. 3205a - 3205d of 1961 PA 236 (MCL 600.3205a et seq.).  TIE BAR WITH: HB 4764'13, HB 4766'13, HB 4767'13, SB 0380'13, SB 0382'13, SB 0383'13Last Action: referred to Committee on Financial Services",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0381,FALSE
13sb0382,SB 0382 of 2013,NA,NA,2013-2014,SB,Civil procedure,foreclosure,"Civil procedure; foreclosure; federal loss mitigation procedures; require lenders to comply. Amends 1961 PA 236 (MCL 600.101 - 600.9947) by adding sec. 3206.  TIE BAR WITH: HB 4764'13, HB 4765'13, HB 4767'13, SB 0380'13, SB 0381'13, SB 0383'13Last Action: referred to Committee on Financial Services",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0382,FALSE
13sb0383,SB 0383 of 2013,13pa0104,PA 0104 of 2013,2013-2014,SB,Civil procedure,foreclosure,"Civil procedure; foreclosure; redemption period; terminate redemption rights if property is damaged. Amends sec. 3240 of 1961 PA 236 (MCL 600.3240).  TIE BAR WITH: HB 4765'13, HB 4766'13, SB 0380'13Last Action: ASSIGNED PA 0104'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0383,FALSE
13sb0384,SB 0384 of 2013,NA,NA,2013-2014,SB,Gaming,lottery,"Gaming; lottery; lottery winners; allow lottery bureau to withhold for reimbursement of department of human services benefits. Amends sec. 32 of 1972 PA 239 (MCL 432.32).  TIE BAR WITH: SB 0339'13Last Action: REFERRED TO COMMITTEE ON FAMILIES, SENIORS AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0384,FALSE
13sb0385,SB 0385 of 2013,NA,NA,2013-2014,SB,Transportation,funds,"Transportation; funds; funding for rail grade crossing surface repair and construction; establish. Amends secs. 10, 11 & 11f of 1951 PA 51 (MCL 247.660 et seq.).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0385,FALSE
13sb0386,SB 0386 of 2013,NA,NA,2013-2014,SB,Crimes,animals,"Crimes; animals; ownership of animals by a person convicted by certain crimes against animals; require court to prohibit for a period of at least 5 years. Amends secs. 49, 50 & 50b of 1931 PA 328 (MCL 750.49 et seq.).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-2",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0386,FALSE
13sb0387,SB 0387 of 2013,NA,NA,2013-2014,SB,Worker's compensation,definitions,Worker's compensation; definitions; worker's disability compensation act; expand employee definition to include reserve and auxiliary officers. Amends sec. 161 of 1969 PA 317 (MCL 418.161).Last Action: referred to Committee on Commerce,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0387,FALSE
13sb0388,SB 0388 of 2013,NA,NA,2013-2014,SB,Property tax,delinquent taxes,Property tax; delinquent taxes; additional interest upon forfeiture; permit waiver under certain circumstances. Amends sec. 78g of 1893 PA 206 (MCL 211.78g).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0388,FALSE
13sb0389,SB 0389 of 2013,14pa0055,PA 0055 of 2014,2013-2014,SB,Veterans,benefits,Veterans; benefits; veterans who did not graduate but joined the armed forces during Vietnam War; grant high school diploma to. Amends sec. 1 of 2001 PA 181 (MCL 35.341).Last Action: ASSIGNED PA 0055'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0389,FALSE
13sb0390,SB 0390 of 2013,13pa0177,PA 0177 of 2013,2013-2014,SB,Traffic control,driver license,Traffic control; driver license; motorcycle endorsement for operation of an autocycle; eliminate. Amends secs. 312a & 312b of 1949 PA 300 (MCL 257.312a & 257.312b).Last Action: ASSIGNED PA 0177'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0390,FALSE
13sb0391,SB 0391 of 2013,NA,NA,2013-2014,SB,Vehicles,registration,Vehicles; registration; electronic insurance and registration verification; allow. Amends secs. 223 & 328 of 1949 PA 300 (MCL 257.223 & 257.328).  TIE BAR WITH: SB 0392'13Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-3,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0391,FALSE
13sb0392,SB 0392 of 2013,NA,NA,2013-2014,SB,Insurance,no-fault,Insurance; no-fault; proof of insurance; allow electronic verification. Amends secs. 3101a & 3102 of 1956 PA 218 (MCL 500.3101a & 500.3102).  TIE BAR WITH: SB 0391'13Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0392,FALSE
13sb0393,SB 0393 of 2013,NA,NA,2013-2014,SB,Taxation,tobacco,Taxation; tobacco; cigarette tax; modify. Amends secs. 7 & 12 of 1993 PA 327 (MCL 205.427 & 205.432).Last Action: REFERRED TO COMMITTEE ON FINANCE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0393,FALSE
13sb0394,SB 0394 of 2013,NA,NA,2013-2014,SB,Environmental protection,water pollution,"Environmental protection; water pollution; effluent limitations for sodium in groundwater discharges; prohibit. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 3109e.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0394,FALSE
13sb0395,SB 0395 of 2013,NA,NA,2013-2014,SB,Public employees and officers,compensation and benefits,"Public employees and officers; compensation and benefits; public employer contribution to medical benefit plan; modify limitation on coverage amount. Amends secs. 2, 3, 4, 5 & 8 of 2011 PA 152 (MCL 15.562 et seq.)Last Action: REFERRED TO COMMITTEE ON REFORMS, RESTRUCTURING AND REINVENTING",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0395,FALSE
13sb0396,SB 0396 of 2013,14pa0018,PA 0018 of 2014,2013-2014,SB,Property tax,assessments,Property tax; assessments; retention of taxable value for property improvements required due to certain natural disaster losses; provide for. Amends sec. 34d of 1893 PA 206 (MCL 211.34d).Last Action: ASSIGNED PA 0018'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0396,FALSE
13sb0397,SB 0397 of 2013,13pa0238,PA 0238 of 2013,2013-2014,SB,Economic development,other,Economic development; other; next Michigan development act; modify. Amends sec. 5 of 2010 PA 275 (MCL 125.2955).Last Action: ASSIGNED PA 0238'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0397,FALSE
13sb0398,SB 0398 of 2013,14pa0446,PA 0446 of 2014,2013-2014,SB,Economic development,other,Economic development; other; next Michigan development act; modify. Amends sec. 4 of 2010 PA 275 (MCL 125.2954).Last Action: ASSIGNED PA 0446'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0398,FALSE
13sb0399,SB 0399 of 2013,NA,NA,2013-2014,SB,Environmental protection,toxic substances or products,Environmental protection; toxic substances or products; hazardous chemicals; require department of community health to provide list. Amends sec. 5491 of 1978 PA 368 (MCL 333.5491) & adds sec. 5494.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0399,FALSE
13sb0400,SB 0400 of 2013,NA,NA,2013-2014,SB,Environmental protection,toxic substances or products,"Environmental protection; toxic substances or products; children's products; require manufacturers and distributors to make reports concerning. Amends sec. 5493 of 1978 PA 368 (MCL 333.5493) & adds secs. 5495, 5496, 5497 & 5498.  TIE BAR WITH: SB 0399'13Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0400,FALSE
13sb0401,SB 0401 of 2013,NA,NA,2013-2014,SB,History and arts,other,History and arts; other; code of ethics for museums published by the American alliance of museums; require adherence to by art institutes. Amends title of 2010 PA 296 (MCL 123.1201 - 123.1229) & adds sec. 31.Last Action: referred to Committee on Financial Liability Reform,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0401,FALSE
13sb0402,SB 0402 of 2013,NA,NA,2013-2014,SB,Individual income tax,rate,Individual income tax; rate; rollback of rate; provide for. Amends sec. 51 of 1967 PA 281 (MCL 206.51).Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0402,FALSE
13sb0403,SB 0403 of 2013,NA,NA,2013-2014,SB,Fireworks,use,"Fireworks; use; local ordinances regulating the ignition, discharge, and use of consumer fireworks; allow. Amends sec. 7 of 2011 PA 256 (MCL 28.457).Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0403,FALSE
13sb0404,SB 0404 of 2013,13pa0250,PA 0250 of 2013,2013-2014,SB,Environmental protection,funding,"Environmental protection; funding; perpetual care fund; modify acceptable instruments. Amends secs. 11504, 11523, 11523a, 11525 & 11525b of 1994 PA 451 (MCL 324.11504 et seq.) & repeals sec. 11524 of 1994 PA 451 (MCL 324.11524).Last Action: ASSIGNED PA 0250'13 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0404,FALSE
13sb0405,SB 0405 of 2013,NA,NA,2013-2014,SB,Family law,marriage and divorce,"Family law; marriage and divorce; prohibition on same-sex marriage; remove. Amends secs. 2, 3 & 9 of 1846 RS 83 (MCL 551.2 et seq.) & repeals sec. 1 & 4 of 1846 RS 84 (MCL 551.1 & 551.4).  TIE BAR WITH: SB 0406'13, SJR W'13Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0405,FALSE
13sb0406,SB 0406 of 2013,NA,NA,2013-2014,SB,Family law,marriage and divorce,"Family law; marriage and divorce; prohibition on same-sex marriage; remove from foreign marriage act. Amends sec.1 of 1939 PA 168 (MCL 551.271) & repeals sec. 2 of 1939 PA 168 (MCL 551.272).  TIE BAR WITH: SB 0405'13, SJR W'13Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0406,FALSE
13sb0407,SB 0407 of 2013,NA,NA,2013-2014,SB,Weapons,other,Weapons; other; weapon-free zones sign; require department of state police to develop. Amends sec. 5o of 1927 PA 372 (MCL 28.425o).Last Action: REFERRED TO COMMITTEE ON JUDICIARY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0407,FALSE
13sb0408,SB 0408 of 2013,NA,NA,2013-2014,SB,Individual income tax,credit,Individual income tax; credit; credit for payment of certain student loans; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 275.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0408,FALSE
13sb0409,SB 0409 of 2013,14pa0158,PA 0158 of 2014,2013-2014,SB,Crimes,other,Crimes; other; unlawful imprisonment; include as predicate offense for first degree murder. Amends sec. 316 of 1931 PA 328 (MCL 750.316).Last Action: ASSIGNED PA 0158'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0409,FALSE
13sb0410,SB 0410 of 2013,NA,NA,2013-2014,SB,Law enforcement,other,Law enforcement; other; certain records of probation to be provided to the Michigan commission on law enforcement standards; require. Amends sec. 7411 of 1978 PA 368 (MCL 333.7411).Last Action: referred to Committee on Judiciary,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0410,FALSE
13sb0411,SB 0411 of 2013,NA,NA,2013-2014,SB,Law enforcement,other,"Law enforcement; other; Michigan commission on law enforcement standards (MCOLES); create, and provide for powers and duties of that commission. Amends secs. 1, 2, 3, 5, 6, 7, 9, 9a, 9b, 9c, 9d, 10, 11, 13, 14 & 15 of 1965 PA 203 (MCL 28.601 et seq.); adds secs. 16a, 16b & 16c & repeals secs. 4 & 16 of 1982 PA 302 (MCL 28.604 & 28.616).Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0411,FALSE
13sb0412,SB 0412 of 2013,NA,NA,2013-2014,SB,Law enforcement,funds,"Law enforcement; funds; administration  of Michigan justice training fund; revise to reflect changes made under the Michigan commission on law enforcement standards act. Amends secs. 1, 2, 3, 4, 5, 6 & 8 of 1982 PA 302 (MCL 18.421 et seq.); adds sec. 7 & repeals sec. 9 of 1982 PA 302 (MCL 18.429).  TIE BAR WITH: SB 0411'13Last Action: referred to Committee on Judiciary",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0412,FALSE
13sb0413,SB 0413 of 2013,NA,NA,2013-2014,SB,Consumer protection,unfair trade practices,Consumer protection; unfair trade practices; sale of mattresses advertised as new or custom-made; prohibit if manufactured with any material from used mattresses. Amends sec. 3 of 1976 PA 331 (MCL 445.903).Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0413,FALSE
13sb0414,SB 0414 of 2013,NA,NA,2013-2014,SB,Education,other,Education; other; website posting of instructional materials used by students; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1340.Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0414,FALSE
13sb0415,SB 0415 of 2013,NA,NA,2013-2014,SB,Use tax,rate,Use tax; rate; tax on jet fuel; exempt. Amends 1937 PA 94 (MCL 205.91 - 205.111) by adding sec. 4bb.Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0415,FALSE
13sb0416,SB 0416 of 2013,NA,NA,2013-2014,SB,Sales tax,rate,Sales tax; rate; tax on jet fuel; exempt. Amends 1933 PA 167 (MCL 205.51 - 205.78) by adding sec. 4ee.Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0416,FALSE
13sb0417,SB 0417 of 2013,NA,NA,2013-2014,SB,Health,emergency services,"Health; emergency services; critical incident stress management services for emergency service providers; provide for, prohibit disclosure of confidential communications, and provide immunity from liability. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding pt. 209A.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0417,FALSE
13sb0418,SB 0418 of 2013,14pa0150,PA 0150 of 2014,2013-2014,SB,Insurance,other,Insurance; other; person selling travel insurance; exempt from licensing requirement. Amends sec. 1202 of 1956 PA 218 (MCL 500.1202).Last Action: ASSIGNED PA 0150'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0418,FALSE
13sb0419,SB 0419 of 2013,NA,NA,2013-2014,SB,Elections,registration,Elections; registration; resident address on driver license or personal identification card different from resident address on qualified voter file; permit. Amends sec. 509o of 1954 PA 116 (MCL 168.509o).  TIE BAR WITH: SB 0420'13Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0419,FALSE
13sb0420,SB 0420 of 2013,NA,NA,2013-2014,SB,Traffic control,driver license,Traffic control; driver license; resident address on driver license different from resident address on qualified voter file; permit. Amends secs. 307 & 315 of 1949 PA 300 (MCL 257.307 & 257.315).  TIE BAR WITH: SB 0419'13Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0420,FALSE
13sb0421,SB 0421 of 2013,NA,NA,2013-2014,SB,Elections,absent voters,Elections; absent voters; absent voter ballot; allow first-time voters to utilize. Amends sec. 509t of 1954 PA 116 (MCL 168.509t).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0421,FALSE
13sb0422,SB 0422 of 2013,NA,NA,2013-2014,SB,Insurance,health,Insurance; health; state health plan for low-income individuals; create. Creates new act.Last Action: DEFEATED ROLL CALL # 336 YEAS 9 NAYS 29 EXCUSED 0 NOT VOTING 0,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0422,FALSE
13sb0423,SB 0423 of 2013,14pa0555,PA 0555 of 2014,2013-2014,SB,Education,financing,Education; financing; statewide cost study on cost of providing a public education; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1281a.Last Action: ASSIGNED PA 0555'14,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0423,FALSE
13sb0424,SB 0424 of 2013,NA,NA,2013-2014,SB,Cities,home rule,"Cities; home rule; population threshold; revise reference to 600,000 or more. Amends secs. 5 & 35a of 1909 PA 279 (MCL 117.5 & 117.35a).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0424,FALSE
13sb0425,SB 0425 of 2013,NA,NA,2013-2014,SB,Property tax,principal residence exemption,Property tax; principal residence exemption; exemption for trust-owned property; revise. Amends sec. 7dd of 1893 PA 206 (MCL 211.7dd).Last Action: placed on third reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0425,FALSE
13sb0426,SB 0426 of 2013,NA,NA,2013-2014,SB,Liquor,beer,Liquor; beer; limitation of number of other locations a brewpub may have an interest in and the barrel threshold; increase. Amends sec. 603 of 1998 PA 58 (MCL 436.1603).Last Action: REFERRED TO COMMITTEE ON REGULATORY REFORM,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0426,FALSE
13sb0427,SB 0427 of 2013,14pa0510,PA 0510 of 2014,2013-2014,SB,Employment security,employers,Employment security; employers; eligibility for unemployment compensation benefits exclusion; clarify for employers of certain visa holders. Amends sec. 43 of 1936 (Ex Sess) PA 1 (MCL 421.43).Last Action: ASSIGNED PA 0510'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0427,FALSE
13sb0428,SB 0428 of 2013,14pa0019,PA 0019 of 2014,2013-2014,SB,Veterans,cemeteries,Veterans; cemeteries; flags used to mark graves of veterans; require to be American made. Amends secs. 1 & 1a of 1915 PA 63 (MCL 35.831 & 35.831a).Last Action: ASSIGNED PA 0019'14 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0428,FALSE
13sb0429,SB 0429 of 2013,NA,NA,2013-2014,SB,Michigan business tax,credits,Michigan business tax; credits; certain certificated credits; extend to arms-related manufacturing facilities. Amends secs. 107 & 433 of 2007 PA 36 (MCL 208.1107 & 208.1433).  TIE BAR WITH: SB 0430'13Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0429,FALSE
13sb0430,SB 0430 of 2013,NA,NA,2013-2014,SB,Economic development,renaissance zones,Economic development; renaissance zones; arms-related manufacturing renaissance zones; create. Amends sec. 3 of 1996 PA 376 (MCL 125.2683) & adds sec. 8i.Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0430,FALSE
13sb0431,SB 0431 of 2013,NA,NA,2013-2014,SB,State financing and management,purchasing,State financing and management; purchasing; biobased procurement plan for state of Michigan purchasing; create. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 261e.Last Action: referred to Committee on Oversight,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0431,FALSE
13sb0432,SB 0432 of 2013,NA,NA,2013-2014,SB,Trade,containers,"Trade; containers; beverages and beverage containers subject to bottle deposit; expand. Amends sec. 1 of 1976 IL 1 (MCL 445.571).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0432,FALSE
13sb0433,SB 0433 of 2013,NA,NA,2013-2014,SB,Local government,other,"Local government; other; United States or state flags purchased in cities, villages, townships, and counties; require public disclosure of country manufactured in. Amends title & sec. 2a of 1911 PA 209 (MCL 2.22a).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0433,FALSE
13sb0434,SB 0434 of 2013,13pa0193,PA 0193 of 2013,2013-2014,SB,Financial institutions,credit unions,Financial institutions; credit unions; access to cash benefits from certain automated teller machines (ATMs) with bridge card; prohibit. Amends 2003 PA 215 (MCL 490.101 - 490.601) by adding sec. 413.Last Action: ASSIGNED PA 0193'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0434,FALSE
13sb0435,SB 0435 of 2013,NA,NA,2013-2014,SB,Financial institutions,savings banks,"Financial institutions; savings banks; access to cash benefits from certain automatic teller machines (ATMs) with bridge card; prohibit. Amends 1996 PA 354 (MCL 487.3101 - 487.3804) by adding sec. 436.Last Action: referred to Committee on Families, Children, and Seniors",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0435,FALSE
13sb0436,SB 0436 of 2013,NA,NA,2013-2014,SB,Financial institutions,banks,"Financial institutions; banks; access to cash benefits from certain automatic teller machines (ATMs) with bridge card; prohibit. Amends 1999 PA 276 (MCL 487.11101 - 487.15105) by adding sec. 4110.Last Action: referred to Committee on Families, Children, and Seniors",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0436,FALSE
13sb0437,SB 0437 of 2013,14pa0036,PA 0036 of 2014,2013-2014,SB,Local government,intergovernmental affairs,"Local government; intergovernmental affairs; separate legal entities provided in interlocal agreements under the urban cooperation act of 1967; clarify. Amends secs. 5, 7 & 9 of 1967 (Ex Sess) PA 7 (MCL 124.505 et seq.).Last Action: ASSIGNED PA 0036'14 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0437,FALSE
13sb0438,SB 0438 of 2013,NA,NA,2013-2014,SB,School aid,penalties,School aid; penalties; 5% school aid penalty for failure to conduct safety drills and report to intermediate school district; provide for Amends sec. 19 of 1979 PA 94 (MCL 388.1619).Last Action: REFERRED TO COMMITTEE ON EDUCATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0438,FALSE
13sb0439,SB 0439 of 2013,NA,NA,2013-2014,SB,Occupations,health care professions,"Occupations; health care professions; regulation and licensure of anesthesiologist assistants; provide for. Amends secs. 17001 & 17011 of 1978 PA 368 (MCL 333.17001 & 333.17011) & adds secs. 16326, 17079, 17080 & 17081.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0439,FALSE
13sb0440,SB 0440 of 2013,13pa0258,PA 0258 of 2013,2013-2014,SB,Campaign finance,statements and reports,Campaign finance; statements and reports; threshold for candidate committee to file electronically; reduce. Amends sec. 18 of 1976 PA 388 (MCL 169.218).Last Action: ASSIGNED PA 0258'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0440,FALSE
13sb0441,SB 0441 of 2013,13pa0259,PA 0259 of 2013,2013-2014,SB,Campaign finance,statements and reports,Campaign finance; statements and reports; electronic filing and internet disclosure system; allow counties to adopt. Amends 1976 PA 388 (MCL 169.201 - 169.282) by adding sec. 18a.Last Action: ASSIGNED PA 0259'13 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2013-SB-0441,FALSE
