doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
11sb0424,SB 0424 of 2011,NA,NA,2011-2012,SB,Animals,other,Animals; other; euthanizing dogs and cats by class B dealers registered with the department of agriculture; require use of certain commercially prepared solution. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 7333b.Last Action: REFERRED TO COMMITTEE ON AGRICULTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0424,FALSE
11sb0425,SB 0425 of 2011,NA,NA,2011-2012,SB,Property,conveyances,Property; conveyances; transfer of Scott corrections facility in Northville; provide for. Creates new act.Last Action: referred to Committee on Appropriations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0425,FALSE
11sb0426,SB 0426 of 2011,NA,NA,2011-2012,SB,Elections,school,Elections; school; dates of school elections; require to be in November of even numbered years. Amends secs. 302 & 644g of 1954 PA 116 (MCL 168.302 & 168.644g) & adds sec. 642c.Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0426,FALSE
11sb0427,SB 0427 of 2011,11pa0232,PA 0232 of 2011,2011-2012,SB,Elections,school,"Elections; school; technical amendments to revised school code concerning school board elections; provide for. Amends secs. 4, 5 & 614 of 1976 PA 451 (MCL 380.4 et seq.).  TIE BAR WITH: HB 4005'11Last Action: ASSIGNED PA 0232'11 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0427,FALSE
11sb0428,SB 0428 of 2011,12pa0118,PA 0118 of 2012,2011-2012,SB,Sales tax,collections,Sales tax; collections; prepayment collection process; revise. Amends sec. 6 of 1933 PA 167 (MCL 205.56).Last Action: ASSIGNED PA 0118'12 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0428,FALSE
11sb0429,SB 0429 of 2011,NA,NA,2011-2012,SB,Insurance,health,Insurance; health; standardized prior authorization form for prescription drugs; require. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 2212c.  TIE BAR WITH: SB 0430'11Last Action: referred to Committee on Insurance,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0429,FALSE
11sb0430,SB 0430 of 2011,NA,NA,2011-2012,SB,Insurance,health care corporations,Insurance; health care corporations; standardized prior authorization form for prescription drugs; require. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 402d.  TIE BAR WITH: SB 0429'11Last Action: referred to Committee on Insurance,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0430,FALSE
11sb0431,SB 0431 of 2011,NA,NA,2011-2012,SB,Labor,youth employment,Labor; youth employment; youth employment standards; revise maximum number of hours a minor may work. Amends sec. 11 of 1978 PA 90 (MCL 409.111).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0431,FALSE
11sb0432,SB 0432 of 2011,NA,NA,2011-2012,SB,Traffic control,violations,"Traffic control; violations; gross vehicle weight for vehicle mounted mobile pavement marking equipment; define, and create exception from general axle weight requirements. Amends sec. 722 of 1949 PA 300 (MCL 257.722) & adds sec. 722b.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0432,FALSE
11sb0433,SB 0433 of 2011,NA,NA,2011-2012,SB,Gaming,horse racing,Gaming; horse racing; Michigan agriculture equine industry development fund; provide for payment of breeders' awards to Michigan-bred thoroughbred horses racing out of state. Amends title & sec. 20 of 1995 PA 279 (MCL 431.320).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-2,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0433,FALSE
11sb0434,SB 0434 of 2011,NA,NA,2011-2012,SB,Gaming,horse racing,Gaming; horse racing; Michigan agriculture equine industry development fund; provide for supplement for winning purses of Michigan-bred thoroughbreds racing out of state. Amends title & sec. 20 of 1995 PA 279 (MCL 431.320).Last Action: REFERRED TO COMMITTEE ON AGRICULTURE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0434,FALSE
11sb0435,SB 0435 of 2011,11pa0225,PA 0225 of 2011,2011-2012,SB,Children,foster care,"Children; foster care; age eligibility for young adult foster care program, guardianship assistance, and adoption assistance; extend to the age of 21. Creates new act.Last Action: ASSIGNED PA 0225'11 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0435,FALSE
11sb0436,SB 0436 of 2011,11pa0226,PA 0226 of 2011,2011-2012,SB,Juveniles,other,"Juveniles; other; certain services provided to juveniles; modify age criteria for continuing jurisdiction. Amends sec. 2a, ch. XIIA of 1939 PA 288 (MCL 712A.2a).  TIE BAR WITH: SB 0435'11Last Action: ASSIGNED PA 0226'11 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0436,FALSE
11sb0437,SB 0437 of 2011,11pa0227,PA 0227 of 2011,2011-2012,SB,Human services,children's services,Human services; children's services; definition of child; modify age criteria to remain a ward of the Michigan children's institute. Amends sec. 3 of 1935 PA 220 (MCL 400.203).  TIE BAR WITH: SB 0435'11Last Action: ASSIGNED PA 0227'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0437,FALSE
11sb0438,SB 0438 of 2011,11pa0228,PA 0228 of 2011,2011-2012,SB,Children,child care,Children; child care; definition of child; modify age criteria for child care organizations. Amends secs. 1 & 5 of 1973 PA 116 (MCL 722.111 & 722.115).  TIE BAR WITH: SB 0435'11Last Action: ASSIGNED PA 0228'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0438,FALSE
11sb0439,SB 0439 of 2011,11pa0229,PA 0229 of 2011,2011-2012,SB,Children,guardians,Children; guardians; definition of child; modify age criteria to continue to receive guardianship assistance. Amends sec. 6 of 2008 PA 260 (MCL 722.876).  TIE BAR WITH: SB 0435'11Last Action: ASSIGNED PA 0229'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0439,FALSE
11sb0440,SB 0440 of 2011,11pa0230,PA 0230 of 2011,2011-2012,SB,Human services,children's services,Human services; children's services; definition of child; modify age criteria to remain in foster care and receive adoption subsidy. Amends secs. 18c & 115j of 1939 PA 280 (MCL 400.18c & 400.115j).  TIE BAR WITH: SB 0435'11Last Action: ASSIGNED PA 0230'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0440,FALSE
11sb0441,SB 0441 of 2011,11pa0091,PA 0091 of 2011,2011-2012,SB,Insurance,no-fault,Insurance; no-fault; proof of insurance reporting requirements for automobile insurance policies; provide for general amendments. Amends sec. 3101a of 1956 PA 218 (MCL 500.3101a) & repeals sec. 3101b of 1956 PA 218 (MCL 500.3101b).  TIE BAR WITH: SB 0442'11Last Action: ASSIGNED PA 0091'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0441,FALSE
11sb0442,SB 0442 of 2011,11pa0092,PA 0092 of 2011,2011-2012,SB,Vehicles,registration,Vehicles; registration; automobile insurance reporting requirements; provide for general amendments. Amends sec. 227 of 1949 PA 300 (MCL 257.227) & repeals sec. 227b of 1949 PA 300 (MCL 257.227b).  TIE BAR WITH: SB 0441'11Last Action: ASSIGNED PA 0092'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0442,FALSE
11sb0443,SB 0443 of 2011,NA,NA,2011-2012,SB,Transportation,authorities,"Transportation; authorities; regional transportation authority; create. Creates new act & repeals secs. 4a & 4b of 1967 PA 204 (MCL 124.404a & 124.404b).  TIE BAR WITH: SB 0444'11, SB 0445'11Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0443,FALSE
11sb0444,SB 0444 of 2011,NA,NA,2011-2012,SB,Transportation,authorities,Transportation; authorities; exemption for new regional transportation authority; amend. Amends sec. 4 of 1982 PA 432 (MCL 474.104).  TIE BAR WITH: SB 0443'11Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0444,FALSE
11sb0445,SB 0445 of 2011,12pa0391,PA 0391 of 2012,2011-2012,SB,Transportation,funds,"Transportation; funds; funding for a regional transit authority; provide for. Amends secs. 10b, 10c, 10d, 10e, 10h, 10l & 10n of 1951 PA 51 (MCL 247.660b et seq.).  TIE BAR WITH: SB 0909'12Last Action: ASSIGNED PA 0391'12 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0445,FALSE
11sb0446,SB 0446 of 2011,11pa0093,PA 0093 of 2011,2011-2012,SB,Labor,public service employment,Labor; public service employment; claims data required to be provided to policyholder of school district's health insurance plans; clarify. Amends secs. 5 & 15 of 2007 PA 106 (MCL 124.75 & 124.85).Last Action: ASSIGNED PA 0093'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0446,FALSE
11sb0447,SB 0447 of 2011,11pa0147,PA 0147 of 2011,2011-2012,SB,Water,quality,Water; quality; operator certification programs; authorize. Amends sec. 9 of 1976 PA 399 (MCL 325.1009).  TIE BAR WITH: SB 0448'11Last Action: ASSIGNED PA 0147'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0447,FALSE
11sb0448,SB 0448 of 2011,11pa0148,PA 0148 of 2011,2011-2012,SB,Environmental protection,sewage,Environmental protection; sewage; operator certification programs; authorize. Amends secs. 3110 & 4104 of 1994 PA 451 (MCL 324.3110 & 324.4104) & adds sec. 3134.Last Action: ASSIGNED PA 0148'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0448,FALSE
11sb0449,SB 0449 of 2011,11pa0149,PA 0149 of 2011,2011-2012,SB,Environmental protection,solid waste,Environmental protection; solid waste; tipping fees for landfills; increase and extend sunset. Amends sec. 11525a of 1994 PA 451 (MCL 324.11525a).Last Action: ASSIGNED PA 0149'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0449,FALSE
11sb0450,SB 0450 of 2011,11pa0150,PA 0150 of 2011,2011-2012,SB,Environmental protection,hazardous waste,Environmental protection; hazardous waste; waste reduction fund; revise distribution of money. Amends sec. 11108 of 1994 PA 451 (MCL 324.11108).Last Action: ASSIGNED PA 0150'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0450,FALSE
11sb0451,SB 0451 of 2011,NA,NA,2011-2012,SB,Economic development,renaissance zones,Economic development; renaissance zones; designation of a border crossing renaissance zone; modify. Amends secs. 3 & 8g of 1996 PA 376 (MCL 125.2683 & 125.2688g).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0451,FALSE
11sb0452,SB 0452 of 2011,NA,NA,2011-2012,SB,Vehicles,registration plates,"Vehicles; registration plates; ""In God We Trust"" registration plate; create. Amends sec. 224 of 1949 PA 300 (MCL 257.224).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0452,FALSE
11sb0453,SB 0453 of 2011,11pa0321,PA 0321 of 2011,2011-2012,SB,Property tax,payment and collection,Property tax; payment and collection; delinquent tax collection process; revise. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 110.Last Action: ASSIGNED PA 0321'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0453,FALSE
11sb0454,SB 0454 of 2011,12pa0170,PA 0170 of 2012,2011-2012,SB,Criminal procedure,evidence,Criminal procedure; evidence; testimony of a vulnerable adult; allow to be presented by videotape or closed-circuit television under certain circumstances. Amends sec. 2163a of 1961 PA 236 (MCL 600.2163a).Last Action: ASSIGNED PA 0170'12 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0454,FALSE
11sb0455,SB 0455 of 2011,12pa0169,PA 0169 of 2012,2011-2012,SB,Criminal procedure,sentencing guidelines,"Criminal procedure; sentencing guidelines; sentencing guidelines for certain fraud and embezzlement violations; revise. Amends secs. 16i & 16o, ch. XVII of 1927 PA 175 (MCL 777.16i & 777.16o).  TIE BAR WITH: SB 0459'11Last Action: ASSIGNED PA 0169'12 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0455,FALSE
11sb0456,SB 0456 of 2011,NA,NA,2011-2012,SB,Financial institutions,savings banks,Financial institutions; savings banks; written disclosure of rights of account holders; require for joint accounts. Amends 1996 PA 354 (MCL 487.3101 - 487.3804) by adding sec. 435.Last Action: referred to Committee on Banking and Financial Services,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0456,FALSE
11sb0457,SB 0457 of 2011,12pa0171,PA 0171 of 2012,2011-2012,SB,Counties,employees and officers,"Counties; employees and officers; establishment of elderly and vulnerable adult death review team; allow county medical examiner to establish and prescribe its powers and duties. Amends secs. 1c, 2 & 3 of 1953 PA 181 (MCL 52.201c et seq.).Last Action: ASSIGNED PA 0171'12 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0457,FALSE
11sb0458,SB 0458 of 2011,NA,NA,2011-2012,SB,Trade,securities,"Trade; securities; variable annuities; regulate as securities. Amends sec. 102c of 2008 PA 551 (MCL 451.2102c).Last Action: REFERRED TO COMMITTEE ON FAMILIES, SENIORS AND HUMAN SERVICES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0458,FALSE
11sb0459,SB 0459 of 2011,12pa0172,PA 0172 of 2012,2011-2012,SB,Crimes,fraud,"Crimes; fraud; crime of obtaining signature by fraud and penalties for financial exploitation of vulnerable adults; increase under certain circumstances. Amends secs. 159g, 174a & 273 of 1931 PA 328 (MCL 750.159g et seq.).Last Action: ASSIGNED PA 0172'12 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0459,FALSE
11sb0460,SB 0460 of 2011,NA,NA,2011-2012,SB,Financial institutions,credit unions,Financial institutions; credit unions; written disclosure of rights of account holders; require for joint accounts. Amends 1968 PA 41 (MCL 490.51 - 490.65) by adding sec. 14b.Last Action: referred to Committee on Banking and Financial Services,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0460,FALSE
11sb0461,SB 0461 of 2011,12pa0173,PA 0173 of 2012,2011-2012,SB,Probate,guardians and conservators,"Probate; guardians and conservators; miscellaneous provisions in EPIC regarding legally incapacitated and other protected and vulnerable individuals; revise. Amends secs. 2802, 2803, 2804, 5314, 5315, 5410, 5422 & 5423 of 1998 PA 386 (MCL 700.2802 et seq.) & adds secs. 5306a & 5319.Last Action: ASSIGNED PA 0173'12 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0461,FALSE
11sb0462,SB 0462 of 2011,12pa0174,PA 0174 of 2012,2011-2012,SB,Health facilities,nursing homes,Health facilities; nursing homes; reporting requirements for abuse or neglect in nursing homes; modify. Amends sec. 21771 of 1978 PA 368 (MCL 333.21771).Last Action: ASSIGNED PA 0174'12 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0462,FALSE
11sb0463,SB 0463 of 2011,NA,NA,2011-2012,SB,Human services,other,"Human services; other; financial exploitation of vulnerable adult; include in definition of abuse, establish reporting requirements, and provide immunity from certain liability. Amends secs. 11 & 11a of 1939 PA 280 (MCL 400.11 & 400.11a).Last Action: referred to Committee on Families, Children, and Seniors",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0463,FALSE
11sb0464,SB 0464 of 2011,12pa0175,PA 0175 of 2012,2011-2012,SB,Criminal procedure,other,Criminal procedure; other; development of investigative protocols and abuse and neglect interview protocols for vulnerable adults; require by certain agencies. Amends sec. 11b of 1939 PA 280 (MCL 400.11b).Last Action: ASSIGNED PA 0175'12 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0464,FALSE
11sb0465,SB 0465 of 2011,12pa0168,PA 0168 of 2012,2011-2012,SB,Criminal procedure,sentencing guidelines,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of financial exploitation of vulnerable adult; revise to reflect increased penalties. Amends sec. 16i, ch. XVII of 1927 PA 175 (MCL 777.16i).  TIE BAR WITH: SB 0459'11Last Action: ASSIGNED PA 0168'12 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0465,FALSE
11sb0466,SB 0466 of 2011,12pa0176,PA 0176 of 2012,2011-2012,SB,Law enforcement,reports,Law enforcement; reports; Mozelle senior or vulnerable adult medical alert program; provide for. Creates new act.Last Action: ASSIGNED PA 0176'12 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0466,FALSE
11sb0467,SB 0467 of 2011,12pa0544,PA 0544 of 2012,2011-2012,SB,Insurance,annuities,"Insurance; annuities; regulation of annuity sales; provide for. Amends secs. 4151, 4153, 4155 & 4165 of 1956 PA 218 (MCL 500.4151 et seq.); adds secs. 4158, 4159, 4160 & 4161 & repeals sec. 4157 of 1956 PA 218 (MCL 500.4157).Last Action: ASSIGNED PA 0544'12 WITH IMMEDIATE EFFECT   2012 ADDENDA",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0467,FALSE
11sb0468,SB 0468 of 2011,12pa0177,PA 0177 of 2012,2011-2012,SB,Criminal procedure,arrests,"Criminal procedure; arrests; complainant's signature requirement to file a criminal complaint in cases alleging vulnerable adult abuse; prohibit magistrate from refusing to accept complaint because signed upon information and belief by individual other than the victim. Amends sec. 1a, ch. IV of 1927 PA 175 (MCL 764.1a).Last Action: ASSIGNED PA 0177'12 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0468,FALSE
11sb0469,SB 0469 of 2011,NA,NA,2011-2012,SB,State,buildings,State; buildings; conveyance of certain state building in Escanaba to Delta county; provide for. Creates land transfer act.Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0469,FALSE
11sb0470,SB 0470 of 2011,NA,NA,2011-2012,SB,Land use,zoning and growth management,"Land use; zoning and growth management; zoning prohibition of gravel mining; revise standard for determining validity. Amends sec. 205 of 2006 PA 110 (MCL 125.3205).Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0470,FALSE
11sb0471,SB 0471 of 2011,NA,NA,2011-2012,SB,Property,conveyances,"Property; conveyances; acceptance by the department of natural resources of the Crystal Lake community center in Dickinson county and reconveyance free of certain deed restrictions; provide for. Creates land transfer act.Last Action: REFERRED TO COMMITTEE ON NATURAL RESOURCES, ENVIRONMENT AND GREAT LAKES",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0471,FALSE
11sb0472,SB 0472 of 2011,NA,NA,2011-2012,SB,Land use,farmland and open space,Land use; farmland and open space; open space easement exception; revise approving authority and allow waiver of certain tax benefits. Amends secs. 36105 & 36106 of 1994 PA 451 (MCL 324.36105 & 324.36106).Last Action: referred to Committee on Agriculture,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0472,FALSE
11sb0473,SB 0473 of 2011,NA,NA,2011-2012,SB,Environmental protection,landfills,"Environmental protection; landfills; secondary liner and leachate collection system; eliminate requirement of for research development and demonstration projects. Amends secs. 11511 & 11511b of 1994 PA 451 (MCL 324.11511 & 324.11511b).Last Action: referred to Committee on Natural Resources, Tourism, and Outdoor Recreation",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0473,FALSE
11sb0474,SB 0474 of 2011,NA,NA,2011-2012,SB,Elections,registration,Elections; registration; resident address on driver license or personal identification card different than resident address on qualified voter file; permit. Amends sec. 590o of 1954 PA 116 (MCL 168.590o).  TIE BAR WITH: SB 0475'11Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0474,FALSE
11sb0475,SB 0475 of 2011,NA,NA,2011-2012,SB,Traffic control,driver license,Traffic control; driver license; resident address on driver license different than resident address on qualified voter file; permit. Amends secs. 307 & 315 of 1949 PA 300 (MCL 257.307 & 257.315).  TIE BAR WITH: SB 0474'11Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0475,FALSE
11sb0476,SB 0476 of 2011,NA,NA,2011-2012,SB,Elections,absent voters,Elections; absent voters; absent voter ballot; allow first-time voters to utilize. Amends sec. 509t of 1954 PA 116 (MCL 168.509t).Last Action: REFERRED TO COMMITTEE ON LOCAL GOVERNMENT AND ELECTIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0476,FALSE
11sb0477,SB 0477 of 2011,NA,NA,2011-2012,SB,Economic development,economic development corporations,Economic development; economic development corporations; eligibility for property owned by a nonprofit foundation and located in a renaissance zone; extend. Amends sec. 4 of 1996 PA 376 (MCL 125.2684).Last Action: REFERRED TO COMMITTEE ON ECONOMIC DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0477,FALSE
11sb0478,SB 0478 of 2011,NA,NA,2011-2012,SB,Vehicles,fund-raising registration plates,"Vehicles; fund-raising registration plates; ""In God We Trust"" fund-raising plate; create, and earmark proceeds to the general fund. Amends sec. 811e of 1949 PA 300 (MCL 257.811e) & adds sec. 811r.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0478,FALSE
11sb0479,SB 0479 of 2011,NA,NA,2011-2012,SB,Health,pharmaceuticals,Health; pharmaceuticals; pharmacist interchanging an anticonvulsant drug without notification to and consent of prescribing physician and patient; prohibit. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 17769.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0479,FALSE
11sb0480,SB 0480 of 2011,NA,NA,2011-2012,SB,Income tax,income,"Income tax; income; business income tax base; modify. Amends sec. 623 of 1967 PA 281 (MCL 206.623).Last Action: REFERRED TO COMMITTEE ON REFORMS, RESTRUCTURING AND REINVENTING",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0480,FALSE
11sb0481,SB 0481 of 2011,NA,NA,2011-2012,SB,Occupations,nurses,"Occupations; nurses; advanced practice registered nurse (a.p.r.n.); establish license for nurse midwives, nurse practitioners, and clinical nurse specialists and provide other general amendments. Amends secs. 2701, 5119, 16327, 16333, 17033, 17201, 17210, 17211, 17221, 17533, 17607, 17708, 17745 & 17820 of 1978 PA 368 (MCL 333.2701 et seq.) & adds secs. 17202 & 17712.Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0481,FALSE
11sb0482,SB 0482 of 2011,NA,NA,2011-2012,SB,Criminal procedure,sex offender registration,"Criminal procedure; sex offender registration; prohibited areas for sex offenders to loiter; expand to include area within 1,000 feet of a child care organizations. Amends sec. 34 of 1994 PA 295 (MCL 28.734).Last Action: REFERRED TO COMMITTEE ON JUDICIARY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0482,FALSE
11sb0483,SB 0483 of 2011,11pa0267,PA 0267 of 2011,2011-2012,SB,Employment security,funds,"Employment security; funds; Michigan employment security financing act to provide for the issuance of bonds; create. Creates new act.  TIE BAR WITH: SB 0484'11, SB 0806'11Last Action: ASSIGNED PA 0267'11 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0483,FALSE
11sb0484,SB 0484 of 2011,11pa0268,PA 0268 of 2011,2011-2012,SB,Employment security,funds,"Employment security; funds; means of financing employment security deficits; modify. Amends title & sec. 2 of 1936 (Ex Sess) PA 1 (MCL 421.2) & adds secs. 10a & 26a.  TIE BAR WITH: SB 0483'11, SB 0806'11Last Action: ASSIGNED PA 0268'11 WITH IMMEDIATE EFFECT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0484,FALSE
11sb0485,SB 0485 of 2011,11pa0133,PA 0133 of 2011,2011-2012,SB,Cities,home rule,Cities; home rule; minimum staffing requirements for city employees; prohibit. Amends sec. 5 of 1909 PA 279 (MCL 117.5).Last Action: ASSIGNED PA 0133'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0485,FALSE
11sb0486,SB 0486 of 2011,11pa0134,PA 0134 of 2011,2011-2012,SB,Counties,boards and commissions,Counties; boards and commissions; minimum staffing requirements for county employees; prohibit. Amends 1851 PA 156 (MCL 46.1 - 46.32) by adding sec. 11d.Last Action: ASSIGNED PA 0134'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0486,FALSE
11sb0487,SB 0487 of 2011,11pa0135,PA 0135 of 2011,2011-2012,SB,Counties,charter,Counties; charter; minimum staffing requirements for county employees; prohibit. Amends 1966 PA 293 (MCL 45.501 - 45.521) by adding sec. 15b.Last Action: ASSIGNED PA 0135'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0487,FALSE
11sb0488,SB 0488 of 2011,11pa0136,PA 0136 of 2011,2011-2012,SB,Counties,other,Counties; other; minimum staffing requirements for employees of an optional unified form of county government; prohibit. Amends 1973 PA 139 (MCL 45.551 - 45.573) by adding sec. 6b.Last Action: ASSIGNED PA 0136'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0488,FALSE
11sb0489,SB 0489 of 2011,11pa0137,PA 0137 of 2011,2011-2012,SB,Townships,charter,Townships; charter; minimum staffing requirements for charter township employees; prohibit. Amends 1947 PA 359 (MCL 42.1 - 42.34) by adding sec. 1b.Last Action: ASSIGNED PA 0137'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0489,FALSE
11sb0490,SB 0490 of 2011,11pa0138,PA 0138 of 2011,2011-2012,SB,Townships,general law,Townships; general law; minimum staffing requirements for township employees; prohibit. Amends 1846 RS 16 (MCL 41.1a - 41.110c) by adding sec. 3a.Last Action: ASSIGNED PA 0138'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0490,FALSE
11sb0491,SB 0491 of 2011,11pa0139,PA 0139 of 2011,2011-2012,SB,Villages,home rule,Villages; home rule; minimum staffing requirements for village employees; prohibit. Amends sec. 26 of 1909 PA 278 (MCL 78.26).Last Action: ASSIGNED PA 0139'11 WITH IMMEDIATE EFFECT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2011-SB-0491,FALSE
